"","game","platform","publisher","NA_Sales","Total_Sales","Release_Date","PAL_Sales","JP_Sales","Other_Sales"
"8964","U-Wars    ","X360","Unknown  ","N/A","N/A","N/A  ","N/A","N/A","N/A"
"8965","U.B. Funkeys    ","PC","Unknown  ","N/A","N/A","N/A  ","N/A","N/A","N/A"
"8966","U.P.P.    ","PS","Panther Software  ","N/A","N/A","17th Sep 98  ","N/A","N/A","N/A"
"8967","U.P.P.    ","PSN","Unknown  ","N/A","N/A","09th Mar 11  ","N/A","N/A","N/A"
"8968","U.S. Most Wanted    ","PC","Unknown  ","N/A","N/A","N/A  ","N/A","N/A","N/A"
"8969","U.S. Navy Fighters    ","PC","Unknown  ","N/A","N/A","N/A  ","N/A","N/A","N/A"
"8970","U.S. Navy Fighters '97    ","PC","Unknown  ","N/A","N/A","N/A  ","N/A","N/A","N/A"
"8971","UAV Wars    ","XBL","Microsoft  ","N/A","N/A","16th Nov 08  ","N/A","N/A","N/A"
"8972","UberSoldier    ","PC","CDV Software Entertainment  ","N/A","N/A","31st Mar 06  ","N/A","N/A","N/A"
"8973","UberSoldier II    ","PC","Strategy First  ","N/A","N/A","22nd Jul 08  ","N/A","N/A","N/A"
"8974","Uberstrike    ","PC","WXP / Screenlife Games  ","N/A","N/A","16th Nov 10  ","N/A","N/A","N/A"
"8975","Ubisoft Action Adventure Collection    ","PC","Unknown  ","N/A","0.00m","N/A  ","0.00m","N/A","N/A"
"8976","Ubongo    ","WW","Korner Entertainment  ","N/A","N/A","06th Jun 11  ","N/A","N/A","N/A"
"8977","Ubongo    ","DSiW","Korner Entertainment  ","N/A","N/A","25th Apr 11  ","N/A","N/A","N/A"
"8978","Ubongo    ","PC","Korner Entertainment  ","N/A","N/A","01st Nov 10  ","N/A","N/A","N/A"
"8979","Ubusuna    ","PS4","M2 Studios  ","N/A","N/A","31st Dec 20  ","N/A","N/A","N/A"
"8980","Uchhannanchan no Honou no Challenge: Denryuu IraIra Bou    ","N64","Hudson Soft  ","N/A","N/A","19th Dec 97  ","N/A","N/A","N/A"
"8981","Uchi no 3 Shimai DS    ","DS","Culture Brain  ","N/A","0.02m","25th Dec 08  ","N/A","0.02m","N/A"
"8982","Uchi no 3 Shimai DS 2: 3 Shimai no Dekake Daisakusen    ","DS","Culture Brain  ","N/A","0.01m","12th Nov 09  ","N/A","0.01m","N/A"
"8983","Uchi no 3 Shimai no Karaoke Utagassen    ","DS","Culture Brain  ","N/A","N/A","09th Dec 10  ","N/A","N/A","N/A"
"8984","Uchida Yasuou Mystery: Meitantei Senken Mitsuhiko Series: Fukutoshin Renzoku Satsujin Jiken    ","DS","D3 Publisher  ","N/A","0.01m","26th Feb 09  ","N/A","0.01m","N/A"
"8985","Uchimakure! Touch de Chameleon    ","DSiW","Tom Create  ","N/A","N/A","30th Jun 10  ","N/A","N/A","N/A"
"8986","Uchuu Daisakusen Chocovader: Uchuu kara no Shinryakusha    ","GBA","Namco  ","N/A","N/A","20th Dec 02  ","N/A","N/A","N/A"
"8987","Uchuu Keiji Tamashii: The Space Sheriff Spirits    ","PS2","Namco Bandai  ","N/A","0.02m","25th May 06  ","N/A","0.02m","N/A"
"8988","Uchuu no Kishi: Tekkaman Blade     ","SNES","Bec  ","N/A","N/A","30th Jul 93  ","N/A","N/A","N/A"
"8989","Uchuu no Stellvia    ","PS2","Bandai  ","N/A","N/A","22nd Jan 04  ","N/A","N/A","N/A"
"8990","Uchuu no Stellvia Advance    ","GBA","King Records  ","N/A","N/A","23rd Apr 04  ","N/A","N/A","N/A"
"8991","Uchuu o Kakeru Shoujo Shooting    ","DSiW","ITL  ","N/A","N/A","25th Nov 09  ","N/A","N/A","N/A"
"8992","Uchuu Race: Astro Go! Go!    ","SNES","Meldac  ","N/A","N/A","25th Feb 94  ","N/A","N/A","N/A"
"8993","Uchuu Seibutsu Furopon-Kun    ","3DO","Sanyei Shobou   ","N/A","N/A","06th Aug 94  ","N/A","N/A","N/A"
"8994","Uchuu Senkan Gomora    ","GEN","UPL   ","N/A","N/A","30th Sep 91  ","N/A","N/A","N/A"
"8995","Uchuu Senkan Yamato    ","WS","Bandai  ","N/A","N/A","08th Feb 01  ","N/A","N/A","N/A"
"8996","Uchuu Senkan Yamato     ","GB","Bec  ","N/A","N/A","17th Jul 92  ","N/A","N/A","N/A"
"8997","Uchuu Senkan Yamato    ","PCE","Human Entertainment  ","N/A","N/A","22nd Nov 92  ","N/A","N/A","N/A"
"8998","Uchuu Senkan Yamato: Ankoku Seidan Teikoku no Gyakushuu    ","PS2","Bandai  ","N/A","N/A","27th Jan 05  ","N/A","N/A","N/A"
"8999","Uchuu Senkan Yamato: Iscandar he no Tsuioku    ","PS2","Bandai  ","N/A","N/A","06th Oct 04  ","N/A","N/A","N/A"
"9000","Uchuu Senkan Yamato: Nijuu Ginga no Houkai     ","PS2","Bandai  ","N/A","N/A","07th Apr 05  ","N/A","N/A","N/A"
"9001","Uchuujin Tanaka Tarou de RPG Tsukuuru GB2    ","GB","Enterbrain  ","N/A","N/A","20th Jul 01  ","N/A","N/A","N/A"
"9002","uDraw Studio: Instant Artist    ","PS3","THQ  ","N/A","0.00m","15th Nov 11  ","0.00m","N/A","0.00m"
"9003","UEFA 2000    ","GB","Infogrames  ","N/A","N/A","01st Jan 00  ","N/A","N/A","N/A"
"9004","UEFA Champions League 2004-2005    ","GC","EA Sports  ","N/A","N/A","04th Feb 05  ","N/A","N/A","N/A"
"9005","UEFA Champions League 2004-2005    ","PS2","EA Sports  ","N/A","N/A","04th Feb 05  ","N/A","N/A","N/A"
"9006","UEFA Champions League 2004-2005    ","PC","EA Sports  ","N/A","N/A","04th Feb 05  ","N/A","N/A","N/A"
"9007","UEFA Champions League 2004-2005    ","XB","EA Sports  ","N/A","N/A","04th Feb 05  ","N/A","N/A","N/A"
"9008","UEFA Champions League 2006-2007    ","PS2","EA Sports  ","N/A","N/A","20th Mar 07  ","N/A","N/A","N/A"
"9009","UEFA Champions League 2006-2007    ","PC","EA Sports  ","N/A","N/A","20th Mar 07  ","N/A","N/A","N/A"
"9010","UEFA Champions League Season 1999/2000    ","PS","Eidos Interactive  ","N/A","N/A","24th Mar 00  ","N/A","N/A","N/A"
"9011","UEFA Champions League Season 1999/2000    ","PC","Eidos Interactive  ","N/A","N/A","01st Jan 00  ","N/A","N/A","N/A"
"9012","UEFA Dream Soccer    ","DC","Sega  ","N/A","N/A","08th Dec 00  ","N/A","N/A","N/A"
"9013","UEFA Euro 2000    ","PS","EA Sports  ","N/A","N/A","10th Aug 00  ","N/A","N/A","N/A"
"9014","UEFA Euro 2000    ","PC","EA Sports  ","N/A","N/A","28th Apr 00  ","N/A","N/A","N/A"
"9015","UEFA Euro 2004: Portugal    ","PC","EA Sports  ","N/A","N/A","04th May 04  ","N/A","N/A","N/A"
"9016","UEFA Euro 2008 Austria-Switzerland    ","PC","Electronic Arts  ","N/A","N/A","18th Apr 08  ","N/A","N/A","N/A"
"9017","UEFA Euro 2016    ","PS4","Konami Digital Entertainment  ","N/A","0.31m","21st Apr 16  ","0.22m","0.05m","0.04m"
"9018","UEFA Euro 2016    ","PS3","Konami Digital Entertainment  ","N/A","0.10m","21st Apr 16  ","0.05m","0.05m","0.01m"
"9019","Ueki no Housoku: Shinki Sakuretsu! Nouryokumono Battle    ","GBA","Banpresto  ","N/A","N/A","02nd Mar 06  ","N/A","N/A","N/A"
"9020","Ueki no Housoku: Taosu ze Robert Juudan!!    ","PS2","Bandai  ","N/A","N/A","26th Jan 06  ","N/A","N/A","N/A"
"9021","UFC 2009 Undisputed    ","XBL","THQ  ","N/A","N/A","30th Mar 10  ","N/A","N/A","N/A"
"9022","UFC Undisputed 2010    ","PSN","THQ  ","N/A","N/A","14th Sep 10  ","N/A","N/A","N/A"
"9023","UFO: Afterlight    ","PC","TopWare  ","N/A","0.00m","01st May 07  ","0.00m","N/A","N/A"
"9024","UFO: Aftermath    ","PC","Unknown  ","N/A","0.00m","15th Oct 03  ","0.00m","N/A","N/A"
"9025","UFO: Aftershock    ","PC","Unknown  ","N/A","N/A","23rd Nov 05  ","N/A","N/A","N/A"
"9026","UFO: Aftershock    ","PC","Unknown  ","N/A","N/A","N/A  ","N/A","N/A","N/A"
"9027","UFO: Extraterrestrials    ","PC","Tri Synergy  ","N/A","0.01m","30th May 07  ","0.01m","N/A","0.00m"
"9028","UFO: Trilogy    ","PC","Unknown  ","N/A","0.02m","24th Aug 07  ","0.02m","N/A","0.00m"
"9029","UFO: Trilogy    ","PC","Unknown  ","N/A","N/A","N/A  ","N/A","N/A","N/A"
"9030","Ufouria: The Saga    ","NES","Sunsoft  ","N/A","N/A","19th Nov 92  ","N/A","N/A","N/A"
"9031","Ufouria: The Saga    ","VC","Sunsoft  ","N/A","N/A","23rd Aug 10  ","N/A","N/A","N/A"
"9032","Ufouria: The Saga    ","WiiU","Sunsoft  ","N/A","N/A","24th Jul 14  ","N/A","N/A","N/A"
"9033","Ugetsu Kitan    ","PS","Tonkin House  ","N/A","N/A","05th Jul 96  ","N/A","N/A","N/A"
"9034","Ugly Americans: Apocalypsegeddon    ","PSN","Unknown  ","N/A","N/A","30th Aug 11  ","N/A","N/A","N/A"
"9035","Ugly Americans: Apocalypsegeddon    ","XBL","Unknown  ","N/A","N/A","31st Aug 11  ","N/A","N/A","N/A"
"9036","Ugoite Asobu Boxing    ","DSiW","Genki  ","N/A","N/A","28th Jul 10  ","N/A","N/A","N/A"
"9037","Ugoite Asobu Diet    ","DSiW","Genki  ","N/A","N/A","14th Jul 10  ","N/A","N/A","N/A"
"9038","Ugoku E Ver. 2.0: Aryol    ","SNES","Altron  ","N/A","N/A","05th Aug 94  ","N/A","N/A","N/A"
"9039","UK Truck Simulator    ","PC","Excalibur Publishing  ","N/A","0.04m","19th Feb 10  ","0.04m","N/A","N/A"
"9040","Uki Uki Tsuri Tengoku    ","PS","Unknown  ","N/A","N/A","11th Sep 97  ","N/A","N/A","N/A"
"9041","Uki Uki Tsuri Tengoku    ","PSN","Hamster Corporation  ","N/A","N/A","12th Jan 11  ","N/A","N/A","N/A"
"9042","Uki Uki Tsuri Tengoku: Kawa Monogatari    ","PS","Unknown  ","N/A","N/A","06th Aug 98  ","N/A","N/A","N/A"
"9043","Uki Uki Tsuri Tengoku: Kawa Monogatari    ","PSN","Hamster Corporation  ","N/A","N/A","09th Feb 11  ","N/A","N/A","N/A"
"9044","Uki Uki Tsuri Tengoku: Uokami Densetsu o Oe    ","PS","Unknown  ","N/A","N/A","17th Feb 00  ","N/A","N/A","N/A"
"9045","Ukiyo no Roushi    ","PSV","Spike Chunsoft  ","N/A","0.03m","11th Feb 15  ","N/A","0.03m","N/A"
"9046","Ukiyo no Shishi    ","PS3","Namco Bandai Games  ","N/A","0.04m","29th Jan 15  ","N/A","0.04m","N/A"
"9047","Ultima I: The First Age of Darkness    ","PC","California Pacific   ","N/A","N/A","01st Jan 81  ","N/A","N/A","N/A"
"9048","Ultima II: Revenge of the Enchantress    ","PC","Sierra Online   ","N/A","N/A","01st Jan 82  ","N/A","N/A","N/A"
"9049","Ultima III: Exodus    ","PC","Origin Systems  ","N/A","N/A","01st Jan 83  ","N/A","N/A","N/A"
"9050","Ultima IV    ","MS","Sega  ","N/A","N/A","01st Jan 90  ","N/A","N/A","N/A"
"9051","Ultima IV: Quest of the Avatar    ","PC","Origin Systems  ","N/A","N/A","01st Jan 85  ","N/A","N/A","N/A"
"9052","Ultima IX: Ascension    ","PC","Electronic Arts  ","N/A","N/A","01st Nov 99  ","N/A","N/A","N/A"
"9053","Ultima Online    ","PC","Electronic Arts  ","N/A","N/A","30th Sep 97  ","N/A","N/A","N/A"
"9054","Ultima Online: Age of Shadows    ","PC","Electronic Arts  ","N/A","N/A","08th Feb 03  ","N/A","N/A","N/A"
"9055","Ultima Online: Eve of a New Age    ","PC","Electronic Arts  ","N/A","N/A","31st Oct 06  ","N/A","N/A","N/A"
"9056","Ultima Online: Kingdom Reborn    ","PC","Electronic Arts  ","N/A","N/A","27th Sep 07  ","N/A","N/A","N/A"
"9057","Ultima Online: Lord Blackthorn's Revenge    ","PC","Electronic Arts  ","N/A","N/A","24th Feb 02  ","N/A","N/A","N/A"
"9058","Ultima Online: Mondain's Legacy    ","PC","Electronic Arts  ","N/A","N/A","30th Aug 05  ","N/A","N/A","N/A"
"9059","Ultima Online: Renaissance    ","PC","Electronic Arts  ","N/A","N/A","30th Apr 00  ","N/A","N/A","N/A"
"9060","Ultima Online: Samurai Empire    ","PC","Electronic Arts  ","N/A","N/A","02nd Nov 04  ","N/A","N/A","N/A"
"9061","Ultima Online: Stygian Abyss    ","PC","Electronic Arts  ","N/A","N/A","08th Sep 09  ","N/A","N/A","N/A"
"9062","Ultima Online: The Eighth Age    ","PC","Electronic Arts  ","N/A","N/A","18th Oct 05  ","N/A","N/A","N/A"
"9063","Ultima Online: The Second Age    ","PC","Electronic Arts  ","N/A","N/A","31st Oct 98  ","N/A","N/A","N/A"
"9064","Ultima Online: Third Dawn    ","PC","Electronic Arts  ","N/A","N/A","26th Mar 01  ","N/A","N/A","N/A"
"9065","Ultima Underworld II: Labyrinth of Worlds    ","PC","Origin Systems  ","N/A","N/A","01st Jan 92  ","N/A","N/A","N/A"
"9066","Ultima Underworld: The Stygian Abyss    ","PC","Origin Systems  ","N/A","N/A","27th Mar 92  ","N/A","N/A","N/A"
"9067","Ultima Underworld: The Stygian Abyss    ","PS","Electronic Arts Victor  ","N/A","N/A","14th Mar 97  ","N/A","N/A","N/A"
"9068","Ultima V: Warriors of Destiny    ","PC","Origin Systems  ","N/A","N/A","01st Jan 88  ","N/A","N/A","N/A"
"9069","Ultima VI: The False Prophet    ","PC","Origin Systems  ","N/A","N/A","01st Jan 90  ","N/A","N/A","N/A"
"9070","Ultima VII, Part Two: Serpent Isle    ","PC","Origin Systems  ","N/A","N/A","25th Mar 93  ","N/A","N/A","N/A"
"9071","Ultima VII, Part Two: The Silver Seed    ","PC","Origin Systems  ","N/A","N/A","01st Aug 93  ","N/A","N/A","N/A"
"9072","Ultima VII: The Black Gate    ","PC","Origin Systems  ","N/A","N/A","16th Apr 92  ","N/A","N/A","N/A"
"9073","Ultima VII: The Forge of Virtue    ","PC","Origin Systems  ","N/A","N/A","01st Jul 92  ","N/A","N/A","N/A"
"9074","Ultima VIII: Pagan    ","PC","Origin Systems  ","N/A","N/A","16th Mar 93  ","N/A","N/A","N/A"
"9075","Ultima: Exodus    ","NES","FCI  ","N/A","N/A","01st Feb 89  ","N/A","N/A","N/A"
"9076","Ultima: Quest of the Avatar    ","NES","FCI  ","N/A","N/A","01st Dec 90  ","N/A","N/A","N/A"
"9077","Ultima: Runes of Virtue    ","GB","FCI  ","N/A","N/A","01st Jul 92  ","N/A","N/A","N/A"
"9078","Ultima: Runes of Virtue II    ","GB","FCI  ","N/A","N/A","01st Mar 94  ","N/A","N/A","N/A"
"9079","Ultima: Runes of Virtue II    ","SNES","Electronic Arts  ","N/A","N/A","01st Nov 94  ","N/A","N/A","N/A"
"9080","Ultima: The False Prophet    ","SNES","FCI  ","N/A","N/A","01st Jan 92  ","N/A","N/A","N/A"
"9081","Ultima: Warriors of Destiny    ","NES","FCI  ","N/A","N/A","01st Jan 93  ","N/A","N/A","N/A"
"9082","Ultimate Air Combat    ","NES","Activision  ","N/A","N/A","01st Apr 92  ","N/A","N/A","N/A"
"9083","Ultimate Arcade Chat Rooms    ","XBL","Microsoft  ","N/A","N/A","14th Nov 09  ","N/A","N/A","N/A"
"9084","Ultimate Band    ","PS2","Unknown  ","N/A","N/A","31st Dec 20  ","N/A","N/A","N/A"
"9085","Ultimate Basketball    ","NES","Sammy Corporation  ","N/A","N/A","01st Sep 90  ","N/A","N/A","N/A"
"9086","Ultimate Board Game Collection    ","PSN","Valcon Games  ","N/A","N/A","08th Jul 09  ","N/A","N/A","N/A"
"9087","Ultimate Brain Games    ","DS","Unknown  ","N/A","N/A","N/A  ","N/A","N/A","N/A"
"9088","Ultimate Card Games    ","DS","Telegames  ","N/A","N/A","04th Nov 11  ","N/A","N/A","N/A"
"9089","Ultimate Casino    ","PS2","505 Games  ","N/A","N/A","01st Dec 04  ","N/A","N/A","N/A"
"9090","Ultimate Duck Hunting    ","PC","Mid Carolina Media  ","N/A","N/A","01st Jan 06  ","N/A","N/A","N/A"
"9091","Ultimate Electronic Drums    ","XBL","Microsoft  ","N/A","N/A","01st Aug 10  ","N/A","N/A","N/A"
"9092","Ultimate Fighter    ","SNES","Culture Brain  ","N/A","N/A","01st Jun 94  ","N/A","N/A","N/A"
"9093","Ultimate Fighting Championship    ","DC","Crave Entertainment  ","N/A","N/A","29th Aug 00  ","N/A","N/A","N/A"
"9094","Ultimate Fighting Championship    ","GB","Crave Entertainment  ","N/A","N/A","27th Nov 00  ","N/A","N/A","N/A"
"9095","Ultimate Ghosts 'n Goblins    ","PSN","Capcom  ","N/A","N/A","15th Jan 09  ","N/A","N/A","N/A"
"9096","Ultimate Ghosts 'n Goblins (JP sales)    ","PSP","Capcom  ","N/A","0.05m","29th Aug 06  ","N/A","0.05m","N/A"
"9097","Ultimate League Soccer    ","NES","American Video Entertainment  ","N/A","N/A","01st Jan 92  ","N/A","N/A","N/A"
"9098","Ultimate Lemmings    ","PC","Psygnosis  ","N/A","N/A","01st Jan 96  ","N/A","N/A","N/A"
"9099","Ultimate Marvel vs. Capcom 3    ","PS3","Capcom  ","N/A","0.10m","15th Nov 11  ","0.04m","0.04m","0.01m"
"9100","Ultimate Marvel vs. Capcom 3    ","X360","Capcom  ","N/A","0.07m","15th Nov 11  ","0.03m","0.04m","0.00m"
"9101","Ultimate Mind Games    ","PS2","Midas Interactive Entertainment  ","N/A","N/A","25th Jun 04  ","N/A","N/A","N/A"
"9102","Ultimate Mortal Kombat 3    ","GEN","Williams Entertainment  ","N/A","N/A","01st Jan 96  ","N/A","N/A","N/A"
"9103","Ultimate Mortal Kombat 3    ","SAT","Williams Entertainment  ","N/A","N/A","01st Jan 96  ","N/A","N/A","N/A"
"9104","Ultimate Mortal Kombat 3    ","SNES","Midway Games  ","N/A","N/A","01st Oct 96  ","N/A","N/A","N/A"
"9105","Ultimate Mortal Kombat 3    ","XBL","Midway Games  ","N/A","N/A","21st Oct 06  ","N/A","N/A","N/A"
"9106","Ultimate Mortal Kombat 3    ","DS","Midway  ","N/A","N/A","12th Nov 07  ","N/A","N/A","N/A"
"9107","Ultimate Paintball    ","GB","Majesco  ","N/A","N/A","01st Sep 00  ","N/A","N/A","N/A"
"9108","Ultimate Pinball    ","PC","GT Interactive  ","N/A","N/A","01st Jan 96  ","N/A","N/A","N/A"
"9109","Ultimate Pocket Games    ","GBA","Telegames  ","N/A","N/A","01st Mar 06  ","N/A","N/A","N/A"
"9110","Ultimate Pro Pinball    ","PS2","Empire Interactive  ","N/A","N/A","22nd Jul 05  ","N/A","N/A","N/A"
"9111","Ultimate Pro Pinball    ","XB","VU Games  ","N/A","N/A","21st Nov 06  ","N/A","N/A","N/A"
"9112","Ultimate Pro Pinball    ","PC","Empire Interactive  ","N/A","N/A","01st Dec 06  ","N/A","N/A","N/A"
"9113","Ultimate Qix    ","GEN","Taito  ","N/A","N/A","01st Jan 91  ","N/A","N/A","N/A"
"9114","Ultimate Ride    ","PC","Disney Interactive Studios  ","N/A","N/A","30th Sep 01  ","N/A","N/A","N/A"
"9115","Ultimate Sacrifice    ","XBL","Microsoft  ","N/A","N/A","05th Aug 09  ","N/A","N/A","N/A"
"9116","Ultimate Soccer    ","GEN","Sega  ","N/A","N/A","01st Jan 93  ","N/A","N/A","N/A"
"9117","Ultimate Soccer    ","GG","Sega  ","N/A","N/A","01st Jan 93  ","N/A","N/A","N/A"
"9118","Ultimate Soccer    ","MS","Sega  ","N/A","N/A","01st Jan 93  ","N/A","N/A","N/A"
"9119","Ultimate Soccer Manager 98    ","PC","Sierra Entertainment  ","N/A","N/A","01st Jan 98  ","N/A","N/A","N/A"
"9120","Ultimate Surfing    ","GB","Natsume  ","N/A","N/A","05th Jun 01  ","N/A","N/A","N/A"
"9121","Ultimate Tycoon Collection    ","PC","Global Star Software  ","N/A","N/A","01st Jan 04  ","N/A","N/A","N/A"
"9122","Ultimate Wargame Collection Volume 3: Modern Warfare    ","PC","SSI  ","N/A","N/A","27th Dec 99  ","N/A","N/A","N/A"
"9123","Ultimate Winter Games    ","GBA","Telegames  ","N/A","N/A","01st Jan 04  ","N/A","N/A","N/A"
"9124","Ultionus: A Tale of Petty Revenge    ","Ouya","Unknown  ","N/A","N/A","25th Feb 14  ","N/A","N/A","N/A"
"9125","Ultionus: A Tale of Petty Revenge    ","PC","Unknown  ","N/A","N/A","25th Feb 14  ","N/A","N/A","N/A"
"9126","Ultionus: A Tale of Petty Revenge    ","Linux","Unknown  ","N/A","N/A","25th Feb 14  ","N/A","N/A","N/A"
"9127","Ultionus: A Tale of Petty Revenge    ","OSX","Unknown  ","N/A","N/A","25th Feb 14  ","N/A","N/A","N/A"
"9128","Ultra Dual X Racer    ","XBL","Microsoft  ","N/A","N/A","15th May 09  ","N/A","N/A","N/A"
"9129","Ultra Golf    ","GB","Ultra Games  ","N/A","N/A","02nd Jan 92  ","N/A","N/A","N/A"
"9130","Ultra Keibitai: Monster Attack    ","GBA","Rocket Company  ","N/A","N/A","05th Aug 04  ","N/A","N/A","N/A"
"9131","Ultra Street Fighter IV    ","PS4","Sony Computer Entertainment  ","N/A","0.10m","26th May 15  ","0.08m","N/A","0.01m"
"9132","Ultra Vortek    ","AJ","Atari  ","N/A","N/A","01st Jan 95  ","N/A","N/A","N/A"
"9133","ULTRA-POWERED MASSAGER!    ","XBL","Microsoft  ","N/A","N/A","12th Aug 09  ","N/A","N/A","N/A"
"9134","Ultraman    ","SNES","Bandai  ","N/A","N/A","01st Oct 91  ","N/A","N/A","N/A"
"9135","Ultraman    ","WS","Bandai  ","N/A","N/A","21st Jun 01  ","N/A","N/A","N/A"
"9136","Ultraman    ","PS2","Bandai  ","N/A","N/A","20th May 04  ","N/A","N/A","N/A"
"9137","Ultraman    ","GEN","Ma-Ba  ","N/A","N/A","09th Apr 93  ","N/A","N/A","N/A"
"9138","Ultraman    ","GB","Bec  ","N/A","N/A","29th Dec 91  ","N/A","N/A","N/A"
"9139","Ultraman 2: Shutsugeki Katoku Tai!! (FDS)    ","NES","Bandai  ","N/A","N/A","18th Dec 87  ","N/A","N/A","N/A"
"9140","Ultraman All-Star Chronicle    ","PSP","Namco Bandai Games  ","N/A","0.02m","07th Mar 13  ","N/A","0.02m","N/A"
"9141","Ultraman Ball    ","GB","Bec  ","N/A","N/A","22nd Dec 94  ","N/A","N/A","N/A"
"9142","Ultraman Chou Toushi Gekiden    ","GB","Angel Studios  ","N/A","N/A","26th Aug 94  ","N/A","N/A","N/A"
"9143","Ultraman Club 2: Kitte Kita Ultraman Club    ","NES","Bandai  ","N/A","N/A","07th Apr 90  ","N/A","N/A","N/A"
"9144","Ultraman Club 3: Mata Mata Shiyutsugeki!! Ultra Kyoudai    ","NES","Bandai  ","N/A","N/A","29th Dec 91  ","N/A","N/A","N/A"
"9145","Ultraman Club: Chikyuu Dakkan Sakusen (FDS)    ","NES","Bandai  ","N/A","N/A","22nd Oct 88  ","N/A","N/A","N/A"
"9146","Ultraman Club: Kaijuu Dai Kessen!!    ","NES","Angel Studios  ","N/A","N/A","25th Dec 92  ","N/A","N/A","N/A"
"9147","Ultraman Club: Supokon Fight!    ","NES","Bandai  ","N/A","N/A","23rd Apr 93  ","N/A","N/A","N/A"
"9148","Ultraman Club: Teki Kaijuu o Hakken Seyo    ","GB","Bandai  ","N/A","N/A","26th May 90  ","N/A","N/A","N/A"
"9149","Ultraman Fighting Evolution    ","PS","Banpresto  ","N/A","N/A","19th Feb 98  ","N/A","N/A","N/A"
"9150","Ultraman Fighting Evolution 0    ","PSP","Banpresto  ","N/A","0.01m","20th Jul 06  ","N/A","0.01m","N/A"
"9151","Ultraman Fighting Evolution 2    ","PS2","Banpresto  ","N/A","N/A","31st Oct 02  ","N/A","N/A","N/A"
"9152","Ultraman Fighting Evolution 3    ","PS2","Banpresto  ","N/A","0.01m","02nd Dec 04  ","N/A","0.01m","N/A"
"9153","Ultraman Fighting Evolution Rebirth    ","PS2","Banpresto  ","N/A","N/A","27th Oct 05  ","N/A","N/A","N/A"
"9154","Ultraman Nexus    ","PS2","Bandai  ","N/A","N/A","26th May 05  ","N/A","N/A","N/A"
"9155","Ultraman Powered    ","3DO","Bandai  ","N/A","N/A","20th Mar 94  ","N/A","N/A","N/A"
"9156","Ultraman Tiga & Ultraman Dyna: New Generations    ","PS","Bandai  ","N/A","N/A","16th Jul 98  ","N/A","N/A","N/A"
"9157","Ultraman Zearth    ","PS","Tohoku Shinsha  ","N/A","N/A","20th Dec 96  ","N/A","N/A","N/A"
"9158","Ultraman Zukan    ","SAT","Kodansha  ","N/A","N/A","13th Sep 96  ","N/A","N/A","N/A"
"9159","Ultraman Zukan 2    ","SAT","Kodansha  ","N/A","N/A","18th Dec 97  ","N/A","N/A","N/A"
"9160","Ultraman Zukan 3    ","SAT","Kodansha  ","N/A","N/A","18th Jun 98  ","N/A","N/A","N/A"
"9161","Ultraman: Hikari no Kyojin Densetsu    ","SAT","Bandai  ","N/A","N/A","20th Dec 96  ","N/A","N/A","N/A"
"9162","Ultraman: Kaijuu Teikoku no Gyakushuu (FDS)    ","NES","Bandai  ","N/A","N/A","29th Jan 87  ","N/A","N/A","N/A"
"9163","Ultratron    ","XBL","Puppy Games  ","N/A","N/A","30th Dec 08  ","N/A","N/A","N/A"
"9164","Ultraverse Prime / Microcosm    ","SCD","Sony Imagesoft  ","N/A","N/A","01st Jan 94  ","N/A","N/A","N/A"
"9165","Um Jammer Lammy    ","PSN","Sony Computer Entertainment  ","N/A","N/A","01st Oct 09  ","N/A","N/A","N/A"
"9166","Umesawa Yukari no Igo Seminar    ","XB","Success  ","N/A","N/A","13th Jun 02  ","N/A","N/A","N/A"
"9167","Umezawa Yukari no Taikyoku Igo: Heisei Kiin II    ","PS","Daiki  ","N/A","N/A","17th Dec 98  ","N/A","N/A","N/A"
"9168","Umezawa Yukari no Yasashi Igo    ","DS","NCS  ","N/A","N/A","31st Jan 08  ","N/A","N/A","N/A"
"9169","Umi no Oh! Yah!    ","PS","Victor Interactive  ","N/A","N/A","29th Oct 98  ","N/A","N/A","N/A"
"9170","Umi no Oh! Yah!    ","PSN","Victor Interactive  ","N/A","N/A","24th Nov 10  ","N/A","N/A","N/A"
"9171","Umibe de Reach!    ","SAT","Mycom  ","N/A","N/A","20th Aug 98  ","N/A","N/A","N/A"
