"","game","platform","publisher","NA_Sales","Total_Sales","Release_Date","PAL_Sales","JP_Sales","Other_Sales"
"5445","Boku no Kabuto - Kuwagata    ","GBA","MTO  ","N/A","N/A","27th Jun 03  ","N/A","N/A","N/A"
"5446","Boku no Kabuto Mushi    ","GBA","MTO  ","N/A","N/A","13th Jul 01  ","N/A","N/A","N/A"
"5447","Boku no Kuwagata    ","GBA","MTO  ","N/A","N/A","03rd Aug 01  ","N/A","N/A","N/A"
"5448","Boku no Natsuyasumi    ","PS","Sony Computer Entertainment  ","N/A","0.40m","22nd Jun 00  ","N/A","0.37m","0.03m"
"5449","Boku no Natsuyasumi 2: Umi no Bouken Hen    ","PS2","Sony Computer Entertainment  ","N/A","0.41m","11th Jul 02  ","N/A","0.41m","N/A"
"5450","Boku no Natsuyasumi 3: Hokkoku Hen: Chiisana Boku no Dai Sougen​    ","PS3","Sony Computer Entertainment  ","N/A","0.08m","05th Jul 07  ","N/A","0.08m","N/A"
"5451","Boku no Natsuyasumi 4: Seitouchi Shounen Tanteidan, Boku to Himitsu no Chizu    ","PSP","Sony Computer Entertainment  ","N/A","0.19m","02nd Jul 09  ","N/A","0.19m","N/A"
"5452","Boku no Natsuyasumi 4: Seitouchi Shounen Tanteidan, Boku to Himitsu no Chizu    ","PSN","Sony Computer Entertainment  ","N/A","N/A","02nd Jul 09  ","N/A","N/A","N/A"
"5453","Boku no Natsuyasumi Portable 2: Nazo Nazo Shimai to Chinbotsusen no Himitsu    ","PSP","Sony Computer Entertainment  ","N/A","0.07m","24th Jun 10  ","N/A","0.07m","N/A"
"5454","Boku no Natsuyasumi Portable 2: Nazo Nazo Shimai to Chinbotsusen no Himitsu    ","PSN","Sony Computer Entertainment  ","N/A","N/A","24th Jun 10  ","N/A","N/A","N/A"
"5455","Boku no Natsuyasumi Portable: Mushi Mushi Hakase to Teppen-yama no Himitsu!!    ","PSP","Sony Computer Entertainment  ","N/A","0.10m","29th Jun 06  ","N/A","0.10m","N/A"
"5456","Boku no Natsuyasumi: Himitsu Taiken    ","PC","Completes  ","N/A","N/A","22nd Dec 04  ","N/A","N/A","N/A"
"5457","Boku no Tennis Jinsei    ","DC","Binbou Soft  ","N/A","N/A","20th Sep 01  ","N/A","N/A","N/A"
"5458","Boku to Bokura no Natsu    ","DC","KID  ","N/A","N/A","26th Sep 02  ","N/A","N/A","N/A"
"5459","Boku to Nurse no Kenshuu Nisshi    ","PS4","Entergram  ","N/A","0.00m","23rd Aug 18  ","N/A","0.00m","N/A"
"5460","Boku wa Koukuu Kanseikan    ","PS","Syscom  ","N/A","N/A","22nd Dec 99  ","N/A","N/A","N/A"
"5461","Boku wa Koukuu Kanseikan     ","GBA","Tamsoft  ","N/A","N/A","21st Mar 01  ","N/A","N/A","N/A"
"5462","Boku wa Koukuu Kanseikan 3: Challenge 2    ","PC","TechnoBrain  ","N/A","N/A","31st Jul 09  ","N/A","N/A","N/A"
"5463","Boku wa Koukuu Kanseikan 3: Hawaii Honolulu Kokusai Kuukou    ","PC","TechnoBrain  ","N/A","N/A","22nd Jul 11  ","N/A","N/A","N/A"
"5464","Boku wa Koukuu Kanseikan 3: Hong Kong Kai Tek Airport    ","PC","TechnoBrain  ","N/A","N/A","27th Feb 09  ","N/A","N/A","N/A"
"5465","Boku wa Koukuu Kanseikan 3: Onikawa Blue Corridor - Fukkoku Fanservice-Han    ","PC","TechnoBrain  ","N/A","N/A","31st Jul 09  ","N/A","N/A","N/A"
"5466","Boku wa Koukuu Kanseikan 3: Sendai Airmanship    ","PC","TechnoBrain  ","N/A","N/A","26th Jun 09  ","N/A","N/A","N/A"
"5467","Boku wa Koukuu Kanseikan 3: Shin Chitose Snowing Day    ","PC","TechnoBrain  ","N/A","N/A","27th Nov 09  ","N/A","N/A","N/A"
"5468","Boku wa Koukuu Kanseikan 3: Tokyo Dream Gateway    ","PC","TechnoBrain  ","N/A","N/A","26th Aug 10  ","N/A","N/A","N/A"
"5469","Boku wa Koukuu Kanseikan : Airport Hero Narita    ","PSN","Sonic Powered  ","N/A","N/A","29th Jul 10  ","N/A","N/A","N/A"
"5470","Boku wa Koukuu Kanseikan: Airport Hero Haneda    ","PSP","Sonic Powered  ","N/A","N/A","07th Oct 10  ","N/A","N/A","N/A"
"5471","Boku wa Koukuu Kanseikan: Airport Hero Kankuu    ","PSP","Sonic Powered  ","N/A","N/A","09th Dec 10  ","N/A","N/A","N/A"
"5472","Boku wa Koukuu Kanseikan: Airport Hero NaHa    ","PSP","Sonic Powered  ","N/A","N/A","28th Sep 06  ","N/A","N/A","N/A"
"5473","Boku wa Koukuu Kanseikan: Airport Hero Naha    ","PSN","Sonic Powered  ","N/A","N/A","10th Aug 10  ","N/A","N/A","N/A"
"5474","Boku wa Koukuu Kanseikan: Airport Hero Narita    ","PSP","Sonic Powered  ","N/A","N/A","15th Jun 06  ","N/A","N/A","N/A"
"5475","Boku wa Koukuu Kanseikan: Airport Hero Shinchitose    ","PSP","Sonic Powered  ","N/A","N/A","22nd Feb 07  ","N/A","N/A","N/A"
"5476","Boku wa Koukuu Kanseikan: Airport Hero Shinchitose    ","PSN","Sonic Powered  ","N/A","N/A","02nd Sep 10  ","N/A","N/A","N/A"
"5477","Boku wa Plarail Untenshi    ","WW","Takara Tomy   ","N/A","N/A","05th Jan 10  ","N/A","N/A","N/A"
"5478","Boku, Doraemon    ","DC","Sega Toys  ","N/A","N/A","25th Jan 01  ","N/A","N/A","N/A"
"5479","Bokujou Monogatari Harvest Moon for Girl    ","PSN","Marvelous Interactive  ","N/A","N/A","24th Dec 08  ","N/A","N/A","N/A"
"5480","Bokujou Monogatari: Harvest Moon for Girl    ","PS","Victor Interactive  ","N/A","N/A","07th Dec 00  ","N/A","N/A","N/A"
"5481","Bokujou Monogatari: Shiawase no Uta    ","GC","Marvelous Interactive  ","N/A","N/A","03rd Mar 05  ","N/A","N/A","N/A"
"5482","Bokujyoukeieteki Board Game: Umapoly    ","PS","Konami  ","N/A","N/A","25th Dec 99  ","N/A","N/A","N/A"
"5483","Bokukano: Koi Hanashi Party! Naisho na Otoko no Girls Talk    ","PC","Unknown  ","N/A","N/A","29th Jul 11  ","N/A","N/A","N/A"
"5484","Bokura no Telebi Game Kentei    ","DS","Namco Bandai  ","N/A","N/A","26th Jun 08  ","N/A","N/A","N/A"
"5485","Bolt    ","PC","Disney Interactive Studios  ","N/A","N/A","18th Nov 08  ","N/A","N/A","N/A"
"5486","Bolt    ","XBL","Disney Interactive Studios  ","N/A","N/A","08th Dec 09  ","N/A","N/A","N/A"
"5487","Bomb Boat    ","PS","Success  ","N/A","N/A","29th Aug 02  ","N/A","N/A","N/A"
"5488","Bomb Disposal Expert    ","XBL","Microsoft  ","N/A","N/A","25th Apr 09  ","N/A","N/A","N/A"
"5489","Bomb Jack (Arcade)    ","VC","Tecmo  ","N/A","N/A","18th Aug 09  ","N/A","N/A","N/A"
"5490","Bomb the Monsters    ","And","Unknown  ","N/A","N/A","29th May 14  ","N/A","N/A","N/A"
"5491","Bomber Boing    ","XBL","Microsoft  ","N/A","N/A","09th Dec 08  ","N/A","N/A","N/A"
"5492","Bomber Hehhe    ","DC","Fujicom  ","N/A","N/A","10th Jan 02  ","N/A","N/A","N/A"
"5493","Bomber Raid    ","MS","Activision  ","N/A","N/A","01st Jan 88  ","N/A","N/A","N/A"
"5494","Bomberman    ","PCE","Turbo Technologies  ","N/A","N/A","01st Jan 90  ","N/A","N/A","N/A"
"5495","Bomberman    ","NGage","Nokia  ","N/A","N/A","04th Aug 04  ","N/A","N/A","N/A"
"5496","Bomberman    ","Wii","Hudson Entertainment  ","N/A","0.01m","25th Sep 08  ","N/A","0.01m","N/A"
"5497","Bomberman    ","3DS","Unknown  ","N/A","N/A","N/A  ","N/A","N/A","N/A"
"5498","Bomberman '93    ","PCE","Interchannel  ","N/A","N/A","01st Jan 93  ","N/A","N/A","N/A"
"5499","Bomberman '93    ","VC","Turbo Technologies  ","N/A","N/A","21st Nov 06  ","N/A","N/A","N/A"
"5500","Bomberman '94    ","PCE","Hudson Soft  ","N/A","N/A","10th Dec 93  ","N/A","N/A","N/A"
"5501","Bomberman '94    ","VC","Hudson Soft  ","N/A","N/A","23rd Mar 09  ","N/A","N/A","N/A"
"5502","Bomberman '94    ","PSN","Hudson Soft  ","N/A","N/A","02nd Jun 11  ","N/A","N/A","N/A"
"5503","Bomberman (jp sales)    ","PSP","Konami  ","N/A","0.01m","12th Sep 06  ","N/A","0.01m","N/A"
"5504","Bomberman 2    ","DS","Hudson Soft  ","N/A","0.02m","13th Feb 09  ","0.01m","0.00m","0.00m"
"5505","Bomberman 64 (Japan)    ","N64","Hudson Soft  ","N/A","N/A","20th Dec 01  ","N/A","N/A","N/A"
"5506","Bomberman B-Daman    ","SNES","Hudson Soft  ","N/A","0.17m","20th Dec 96  ","N/A","0.17m","N/A"
"5507","Bomberman Blast    ","WW","Hudson Entertainment  ","N/A","N/A","29th Sep 08  ","N/A","N/A","N/A"
"5508","Bomberman Blitz    ","DSiW","Hudson Soft  ","N/A","N/A","09th Nov 09  ","N/A","N/A","N/A"
"5509","Bomberman Collection    ","GB","Hudson Soft  ","N/A","N/A","21st Jul 96  ","N/A","N/A","N/A"
"5510","Bomberman Collection    ","PC","Konami  ","N/A","N/A","24th Mar 03  ","N/A","N/A","N/A"
"5511","Bomberman Fantasy Race    ","PSN","Sony Computer Entertainment  ","N/A","N/A","18th May 10  ","N/A","N/A","N/A"
"5512","Bomberman GB    ","GB","Hudson Soft  ","N/A","N/A","01st Apr 95  ","N/A","N/A","N/A"
"5513","Bomberman GB3    ","GB","Hudson Soft  ","N/A","N/A","20th Dec 96  ","N/A","N/A","N/A"
"5514","Bomberman Hardball    ","PS2","Ubisoft  ","N/A","N/A","01st Jan 05  ","N/A","N/A","N/A"
"5515","Bomberman Hero    ","VC","Hudson Soft  ","N/A","N/A","07th Mar 11  ","N/A","N/A","N/A"
"5516","Bomberman Jetters    ","PS2","Hudson Soft  ","N/A","N/A","19th Dec 02  ","N/A","N/A","N/A"
"5517","Bomberman Jetters: Densetsu no Bomberman    ","GBA","Hudson Soft  ","N/A","N/A","24th Oct 02  ","N/A","N/A","N/A"
"5518","Bomberman Jetters: Game Collection    ","GBA","Hudson Soft  ","N/A","N/A","16th Oct 03  ","N/A","N/A","N/A"
"5519","Bomberman Kart    ","PS2","Hudson Soft  ","N/A","N/A","17th Oct 03  ","N/A","N/A","N/A"
"5520","Bomberman Kart DX    ","PS2","Hudson Soft  ","N/A","N/A","15th Apr 04  ","N/A","N/A","N/A"
"5521","Bomberman Land    ","PS","Hudson Soft  ","N/A","0.16m","21st Dec 00  ","N/A","0.15m","0.01m"
"5522","Bomberman Land    ","PSN","Hudson Soft  ","N/A","N/A","07th Jan 10  ","N/A","N/A","N/A"
"5523","Bomberman Land (PSOne)    ","PSN","Hudson Soft  ","N/A","N/A","24th Sep 08  ","N/A","N/A","N/A"
"5524","Bomberman Land 2    ","GC","Hudson Soft  ","N/A","N/A","31st Jul 03  ","N/A","N/A","N/A"
"5525","Bomberman Land 2    ","PS2","Hudson Soft  ","N/A","N/A","17th Jul 03  ","N/A","N/A","N/A"
"5526","Bomberman Land 3    ","PS2","Hudson Soft  ","N/A","N/A","04th Aug 05  ","N/A","N/A","N/A"
"5527","Bomberman Legacy    ","PSN","Hudson Soft  ","N/A","N/A","23rd Nov 10  ","N/A","N/A","N/A"
"5528","Bomberman Live    ","XBL","Hudson Soft  ","N/A","N/A","18th Jul 07  ","N/A","N/A","N/A"
"5529","Bomberman Live: Battlefest    ","WW","Unknown  ","N/A","N/A","N/A  ","N/A","N/A","N/A"
"5530","Bomberman Live: Battlefest    ","XBL","Hudson Soft  ","N/A","N/A","08th Dec 10  ","N/A","N/A","N/A"
"5531","Bomberman Max Red / Blue: Challenger / Champion    ","GB","Vatical Entertainment  ","N/A","N/A","14th May 00  ","N/A","N/A","N/A"
"5532","Bomberman Online    ","DC","Sega  ","N/A","N/A","30th Oct 01  ","N/A","N/A","N/A"
"5533","Bomberman Online World    ","PC","MGame  ","N/A","N/A","01st Jan 08  ","N/A","N/A","N/A"
"5534","Bomberman Party Edition    ","PSN","Sony Computer Entertainment  ","N/A","N/A","10th Dec 09  ","N/A","N/A","N/A"
"5535","Bomberman Quest    ","GB","Electro Brain  ","N/A","N/A","01st Nov 99  ","N/A","N/A","N/A"
"5536","Bomberman Story DS    ","DS","Rising Star   ","N/A","0.02m","07th Mar 08  ","0.00m","0.02m","0.00m"
"5537","Bomberman Ultra    ","PSN","Hudson Soft  ","N/A","N/A","11th Jun 09  ","N/A","N/A","N/A"
"5538","Bomberman Ultra: Battlefest    ","PSN","Unknown  ","N/A","N/A","N/A  ","N/A","N/A","N/A"
"5539","Bomberman Wars    ","PS","Hudson Soft  ","N/A","N/A","16th Apr 98  ","N/A","N/A","N/A"
"5540","Bomberman Wars    ","SAT","Hudson Soft  ","N/A","N/A","16th Apr 98  ","N/A","N/A","N/A"
"5541","Bomberman: Bakufuu Sentai Bombermen    ","PSP","Sony Computer Entertainment  ","N/A","N/A","09th Mar 06  ","N/A","N/A","N/A"
"5542","Bomberman: Panic Bomber    ","PSP","Hudson Soft  ","N/A","N/A","23rd Jun 05  ","N/A","N/A","N/A"
"5543","Bomberman: Panic Bomber    ","PCE","Hudson Soft  ","N/A","N/A","22nd Dec 94  ","N/A","N/A","N/A"
"5544","Bomberman: Panic Bomber    ","VC","Hudson Entertainment  ","N/A","N/A","18th Mar 08  ","N/A","N/A","N/A"
"5545","Bombies    ","XBL","Microsoft  ","N/A","N/A","21st Apr 11  ","N/A","N/A","N/A"
"5546","Bombing Bastards    ","WiiU","Sanuk Games  ","N/A","N/A","03rd Jul 14  ","N/A","N/A","N/A"
"5547","Bombshell    ","PC","Interceptor Entertainment   ","N/A","N/A","01st Jan 15  ","N/A","N/A","N/A"
"5548","Bombshell    ","PS4","Interceptor Entertainment   ","N/A","N/A","01st Jan 15  ","N/A","N/A","N/A"
"5549","Bonanza Brothers    ","GEN","Sega  ","N/A","N/A","16th May 91  ","N/A","N/A","N/A"
"5550","Bonanza Brothers    ","VC","Sega  ","N/A","N/A","29th Jan 07  ","N/A","N/A","N/A"
"5551","Bonanza Brothers    ","MS","Tec Toy  ","N/A","N/A","01st Jan 91  ","N/A","N/A","N/A"
"5552","Bonanza Brothers    ","PC","Sega  ","N/A","N/A","22nd Jul 10  ","N/A","N/A","N/A"
"5553","Bond of Ten Demons    ","PSP","Idea Factory  ","N/A","0.04m","19th Jul 12  ","N/A","0.04m","N/A"
"5554","Bonded Realities    ","XBL","Microsoft  ","N/A","N/A","26th Jan 11  ","N/A","N/A","N/A"
"5555","Bonk    ","3DS","Unknown  ","N/A","N/A","N/A  ","N/A","N/A","N/A"
"5556","Bonk 3: Bonk's Big Adventure    ","PCE","Hudson Soft  ","N/A","N/A","01st Jan 93  ","N/A","N/A","N/A"
"5557","Bonk 3: Bonk's Big Adventure    ","VC","Hudson Soft  ","N/A","N/A","03rd Sep 07  ","N/A","N/A","N/A"
"5558","Bonk 3: Bonk's Big Adventure    ","PSN","Hudson Soft  ","N/A","N/A","20th Jan 10  ","N/A","N/A","N/A"
"5559","Bonk 3: Bonk's Big Adventure CD    ","PCE","Turbo Technologies  ","N/A","N/A","01st Dec 94  ","N/A","N/A","N/A"
"5560","Bonk!    ","XBL","Microsoft  ","N/A","N/A","12th Dec 09  ","N/A","N/A","N/A"
"5561","Bonk's Adventure    ","PCE","NEC  ","N/A","N/A","01st Jan 90  ","N/A","N/A","N/A"
"5562","Bonk's Adventure    ","GB","Hudson Soft  ","N/A","N/A","01st Dec 92  ","N/A","N/A","N/A"
"5563","Bonk's Adventure    ","VC","Hudson Soft  ","N/A","N/A","21st Nov 06  ","N/A","N/A","N/A"
"5564","Bonk's Adventure    ","NES","Hudson Soft  ","N/A","N/A","01st Jan 94  ","N/A","N/A","N/A"
"5565","Bonk's Adventure    ","PSN","Hudson Soft  ","N/A","N/A","02nd Jun 11  ","N/A","N/A","N/A"
"5566","Bonk's Revenge    ","PCE","NEC  ","N/A","N/A","01st Jan 91  ","N/A","N/A","N/A"
"5567","Bonk's Revenge    ","GB","Hudson Soft  ","N/A","N/A","01st Nov 94  ","N/A","N/A","N/A"
"5568","Bonk's Revenge    ","VC","Hudson Soft  ","N/A","N/A","16th Apr 07  ","N/A","N/A","N/A"
"5569","Bonk's Revenge    ","PSN","Hudson Soft  ","N/A","N/A","18th Nov 09  ","N/A","N/A","N/A"
"5570","Bonk: Brink of Extinction    ","WW","Unknown  ","N/A","N/A","N/A  ","N/A","N/A","N/A"
"5571","Bonk: Brink of Extinction    ","XBL","Unknown  ","N/A","N/A","N/A  ","N/A","N/A","N/A"
"5572","Bonk: Brink of Extinction    ","PSN","Unknown  ","N/A","N/A","N/A  ","N/A","N/A","N/A"
"5573","Bonkers    ","SNES","Capcom  ","N/A","N/A","01st Oct 94  ","N/A","N/A","N/A"
"5574","Bonogurashi    ","3DO","Amuse  ","N/A","N/A","21st Apr 95  ","N/A","N/A","N/A"
"5575","Bonogurashi    ","PS","Amuse  ","N/A","N/A","07th Jun 96  ","N/A","N/A","N/A"
"5576","Bonsai Barber    ","WW","Nintendo  ","N/A","N/A","30th Mar 09  ","N/A","N/A","N/A"
"5577","Bonsai Blast    ","And","Glu Mobile Inc.  ","N/A","N/A","07th Jan 14  ","N/A","N/A","N/A"
"5578","Bonx Racing    ","GBA","Unknown  ","N/A","N/A","N/A  ","N/A","N/A","N/A"
"5579","Booby Boys    ","GB","Nichibutsu  ","N/A","N/A","25th Jun 93  ","N/A","N/A","N/A"
"5580","Boogerman: A Pick and Flick Adventure    ","GEN","Interplay  ","N/A","N/A","06th Aug 94  ","N/A","N/A","N/A"
"5581","Boogerman: A Pick and Flick Adventure     ","VC","Interplay  ","N/A","N/A","24th Nov 08  ","N/A","N/A","N/A"
"5582","Boogerman: A Pick and Flick Adventure    ","SNES","Interplay  ","N/A","N/A","01st Dec 95  ","N/A","N/A","N/A"
"5583","Boogie Bunnies    ","XBL","Sierra Online   ","N/A","N/A","16th Jan 08  ","N/A","N/A","N/A"
"5584","Boogie Bunnies    ","PC","Sierra Online   ","N/A","N/A","13th May 08  ","N/A","N/A","N/A"
"5585","Book of Legends    ","PC","Unknown  ","N/A","N/A","01st Apr 09  ","N/A","N/A","N/A"
"5586","Book of Legends    ","OSX","Gogii Games  ","N/A","N/A","14th Nov 08  ","N/A","N/A","N/A"
"5587","Bookstore Dream    ","DSi","CIRCLE Entertainment  ","N/A","N/A","13th Sep 12  ","N/A","N/A","N/A"
"5588","Bookstore Dream    ","3DS","CIRCLE Entertainment  ","N/A","N/A","13th Sep 12  ","N/A","N/A","N/A"
"5589","BookWorm    ","DSiW","Electronic Arts  ","N/A","N/A","30th Nov 09  ","N/A","N/A","N/A"
"5590","Bookworm    ","PC","PopCap Games  ","N/A","N/A","30th Aug 06  ","N/A","N/A","N/A"
"5591","Bookworm    ","DSi","PopCap Games  ","N/A","N/A","30th Nov 09  ","N/A","N/A","N/A"
"5592","Bookworm    ","OSX","PopCap Games  ","N/A","N/A","30th Aug 06  ","N/A","N/A","N/A"
"5593","Bookworm    ","X360","PopCap Games  ","N/A","N/A","15th Nov 10  ","N/A","N/A","N/A"
"5594","Bookworm Adventures Deluxe    ","PC","PopCap Games  ","N/A","0.00m","14th Dec 06  ","0.00m","N/A","0.00m"
"5595","Bookworm Adventures Volume 2    ","PC","PopCap Games  ","N/A","N/A","30th Jul 09  ","N/A","N/A","N/A"
"5596","Bookworm Deluxe    ","3DS","CIRCLE Entertainment  ","N/A","N/A","20th Jan 12  ","N/A","N/A","N/A"
"5597","Boom Beats    ","PSN","Gamelion Studios  ","N/A","N/A","07th Dec 10  ","N/A","N/A","N/A"
"5598","Boom Boom Rocket    ","XBL","Electronic Arts  ","N/A","N/A","11th Apr 07  ","N/A","N/A","N/A"
"5599","Boom Boom Squaries    ","DSiW","Gamelion Studios  ","N/A","N/A","07th Feb 11  ","N/A","N/A","N/A"
"5600","Boom Chick Chick    ","XBL","Microsoft  ","N/A","N/A","03rd Dec 09  ","N/A","N/A","N/A"
"5601","Boomer's Adventure in Asmik World    ","GB","Asmik Corp  ","N/A","N/A","01st Apr 90  ","N/A","N/A","N/A"
"5602","Boorp's Balls    ","PC","Unknown  ","N/A","N/A","19th Mar 07  ","N/A","N/A","N/A"
"5603","Boot Hill Heroes    ","PC","Unknown  ","N/A","N/A","01st Jan 15  ","N/A","N/A","N/A"
"5604","Boot Hill Heroes    ","X360","Unknown  ","N/A","N/A","01st Jan 15  ","N/A","N/A","N/A"
"5605","Boot Hill Heroes    ","PSV","Unknown  ","N/A","N/A","02nd Apr 14  ","N/A","N/A","N/A"
"5606","Bop N' Pop!    ","XBL","Microsoft  ","N/A","N/A","25th Jun 09  ","N/A","N/A","N/A"
"5607","Border Break    ","PS4","Sega  ","N/A","0.02m","02nd Aug 18  ","N/A","0.02m","N/A"
"5608","Border Down    ","DC","G.Rev  ","N/A","N/A","25th Sep 03  ","N/A","N/A","N/A"
"5609","Border Wars    ","XBL","Microsoft  ","N/A","N/A","11th Dec 09  ","N/A","N/A","N/A"
"5610","Border Zone    ","PC","Infocom  ","N/A","N/A","01st Jan 87  ","N/A","N/A","N/A"
"5611","Borderlands    ","PSN","2K Games  ","N/A","N/A","21st Dec 10  ","N/A","N/A","N/A"
"5612","Borderlands: Claptrap's New Robot Revolution    ","PC","2K Games  ","N/A","N/A","27th Sep 10  ","N/A","N/A","N/A"
"5613","Borderlands: Claptrap's New Robot Revolution    ","PSN","2K Games  ","N/A","N/A","28th Sep 10  ","N/A","N/A","N/A"
"5614","Borderlands: Claptrap's New Robot Revolution    ","XBL","2K Games  ","N/A","N/A","28th Sep 10  ","N/A","N/A","N/A"
"5615","Borderlands: Double Game Add-On Pack    ","PC","2K Games  ","N/A","N/A","06th Apr 10  ","N/A","N/A","N/A"
"5616","Borderlands: Game of the Year Edition    ","PS3","2K Games  ","N/A","0.01m","12th Oct 10  ","0.01m","N/A","0.00m"
"5617","Borderlands: Game of the Year Edition    ","X360","2K Games  ","N/A","0.02m","12th Oct 10  ","0.01m","N/A","0.00m"
"5618","Borderlands: Game of the Year Edition    ","PC","2K Games  ","N/A","0.03m","12th Oct 10  ","0.02m","N/A","0.01m"
"5619","Borderlands: Mad Moxxi's Underdome Riot    ","PC","2K Games  ","N/A","N/A","07th Jan 10  ","N/A","N/A","N/A"
"5620","Borderlands: Mad Moxxi's Underdome Riot    ","PSN","2K Games  ","N/A","N/A","07th Jan 10  ","N/A","N/A","N/A"
"5621","Borderlands: Mad Moxxi's Underdome Riot    ","XBL","2K Games  ","N/A","N/A","29th Dec 09  ","N/A","N/A","N/A"
"5622","Borderlands: The Secret Armory of General Knoxx    ","PC","2K Games  ","N/A","N/A","25th Feb 10  ","N/A","N/A","N/A"
"5623","Borderlands: The Secret Armory of General Knoxx    ","PSN","2K Games  ","N/A","N/A","25th Feb 10  ","N/A","N/A","N/A"
"5624","Borderlands: The Secret Armory of General Knoxx    ","XBL","2K Games  ","N/A","N/A","23rd Feb 10  ","N/A","N/A","N/A"
"5625","Borderlands: The Zombie Island of Dr. Ned    ","PC","2K Games  ","N/A","N/A","09th Dec 09  ","N/A","N/A","N/A"
"5626","Borderlands: The Zombie Island of Dr. Ned    ","PSN","2K Games  ","N/A","N/A","24th Nov 09  ","N/A","N/A","N/A"
"5627","Borderlands: The Zombie Island of Dr. Ned    ","XBL","2K Games  ","N/A","N/A","24th Nov 09  ","N/A","N/A","N/A"
"5628","BorderZone    ","PC","1C Company  ","N/A","N/A","19th Jul 06  ","N/A","N/A","N/A"
"5629","Borealis    ","PC","Unknown  ","N/A","N/A","02nd Sep 14  ","N/A","N/A","N/A"
"5630","Bored Meeting    ","XBL","Microsoft  ","N/A","N/A","25th Feb 09  ","N/A","N/A","N/A"
"5631","Boring Space Shooter    ","XBL","Microsoft  ","N/A","N/A","19th Oct 09  ","N/A","N/A","N/A"
"5632","Bosconian (Arcade)    ","VC","Namco Bandai  ","N/A","N/A","17th Nov 09  ","N/A","N/A","N/A"
"5633","Boson X    ","PC","Ian MacLarty  ","N/A","N/A","15th Sep 14  ","N/A","N/A","N/A"
"5634","Boss Rally    ","PC","SouthPeak Interactive  ","N/A","N/A","30th Apr 99  ","N/A","N/A","N/A"
"5635","Bot Colony    ","PC","Unknown  ","N/A","N/A","17th Jun 14  ","N/A","N/A","N/A"
"5636","Bot Stoppers    ","XBL","Unknown  ","N/A","N/A","N/A  ","N/A","N/A","N/A"
"5637","Botanicula    ","PC","Amanita Design  ","N/A","0.03m","27th Apr 12  ","0.02m","N/A","0.00m"
"5638","Bottom of the 9th    ","SAT","Konami  ","N/A","N/A","30th Nov 96  ","N/A","N/A","N/A"
"5639","Bouhatei no Tsuriken    ","PS","Success  ","N/A","N/A","24th Aug 00  ","N/A","N/A","N/A"
"5640","Bouken Danshaku Don: The Lost Sunheart    ","PCE","I'Max  ","N/A","N/A","04th Jan 92  ","N/A","N/A","N/A"
"5641","Bouken Jidai Katsugeki: Goemon    ","PS2","Konami  ","N/A","N/A","21st Dec 00  ","N/A","N/A","N/A"
"5642","Bouken Yuuki PlaStar World: Densetsu no PlaStar Gate EX     ","GBA","Takara  ","N/A","N/A","04th Dec 03  ","N/A","N/A","N/A"
"5643","Bouken Yuuki PlaStar World: Densetsu no Plasto Gate     ","GBA","Takara  ","N/A","N/A","24th Apr 03  ","N/A","N/A","N/A"
"5644","Bouken Yuuki PlaStar World: Plaston GP    ","GBA","Takara  ","N/A","N/A","24th Apr 03  ","N/A","N/A","N/A"
"5645","Bouken! Dondoko Shima    ","GB","Global A Entertainment  ","N/A","N/A","18th Apr 02  ","N/A","N/A","N/A"
"5646","Bouken-Ou Beet: Busters Road     ","GBA","Bandai  ","N/A","N/A","20th Jan 05  ","N/A","N/A","N/A"
"5647","Bouken-Ou Beet: Darkness Century    ","PS2","Bandai  ","N/A","N/A","28th Apr 05  ","N/A","N/A","N/A"
"5648","Bouken-Ou Beet: Vandal vs. Busters    ","DS","Bandai  ","N/A","N/A","22nd Dec 05  ","N/A","N/A","N/A"
